DATAFLOW,LAST UPDATE,freq,sectperf,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Denmark,2004,2.42,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Denmark,2005,2.39,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Denmark,2006,2.4,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Denmark,2007,2.52,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Denmark,2008,2.77,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Denmark,2009,3.06,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Denmark,2010,2.92,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Denmark,2011,2.94,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Denmark,2012,2.98,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Denmark,2013,2.97,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Denmark,2014,2.91,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Denmark,2015,3.06,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Denmark,2016,3.09,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Denmark,2017,2.93,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Denmark,2018,2.97,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Denmark,2019,2.93,p
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Denmark,2020,3.03,p
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2000,0.6,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2001,0.7,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2002,0.71,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2003,0.76,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2004,0.85,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2005,0.92,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2006,1.11,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2007,1.06,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2008,1.25,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2009,1.4,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2010,1.58,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2011,2.31,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2012,2.12,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2013,1.72,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2014,1.43,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2015,1.47,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2016,1.24,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2017,1.28,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2018,1.42,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2019,1.63,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,2020,1.79,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2001,0.56,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2003,0.55,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2004,0.53,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2005,0.58,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2006,0.56,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2007,0.58,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2008,0.66,be
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2009,0.63,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2010,0.6,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2011,0.68,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2012,0.71,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2013,0.81,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2014,0.84,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2015,0.97,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2016,1.01,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2017,1.15,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2018,1.21,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2019,1.28,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Greece,2020,1.5,p
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2000,0.88,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2001,0.89,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2002,0.96,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2003,1.02,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2004,1.04,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2005,1.1,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2006,1.18,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2007,1.24,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2008,1.33,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2009,1.36,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2010,1.36,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2011,1.33,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2012,1.3,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2013,1.28,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2014,1.24,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2015,1.22,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2016,1.19,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2017,1.21,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2018,1.24,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2019,1.25,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Spain,2020,1.41,p
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2000,3.24,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2001,3.19,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2002,3.25,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2003,3.3,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2004,3.31,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2005,3.32,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2006,3.33,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2007,3.34,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2008,3.54,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2009,3.73,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2010,3.71,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2011,3.62,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2012,3.4,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2013,3.27,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2014,3.15,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2015,2.87,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2016,2.72,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2017,2.73,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2018,2.76,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2019,2.8,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2020,2.94,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2000,2.09,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2001,2.14,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2002,2.17,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2003,2.12,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2004,2.09,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2005,2.05,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2006,2.05,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2007,2.02,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2008,2.06,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2009,2.21,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2010,2.18,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2011,2.19,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2012,2.23,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2013,2.24,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2014,2.23,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2015,2.23,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2016,2.22,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2017,2.2,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2018,2.2,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2019,2.19,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),France,2020,2.35,ep
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2002,0.94,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2003,0.94,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2004,1.02,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2005,0.85,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2006,0.73,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2007,0.79,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2008,0.88,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2009,0.84,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2010,0.74,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2011,0.74,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2012,0.74,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2013,0.8,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2014,0.77,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2015,0.83,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2016,0.85,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2017,0.85,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2018,0.95,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2019,1.08,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,2020,1.25,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2000,0.79,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2001,0.91,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2002,0.98,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2003,0.92,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2004,0.86,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2005,0.92,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2006,0.98,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2007,0.95,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2008,0.98,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2009,1.13,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2010,1.13,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2011,1.18,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2012,1.25,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2013,1.38,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2014,1.34,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2015,1.34,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2016,1.18,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2017,1.32,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2018,1.51,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2019,1.48,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,2020,1.61,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2000,1.08,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2001,1.05,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2002,1.06,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2003,1.12,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2004,1.18,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2005,1.19,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2006,1.2,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2007,1.23,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2008,1.39,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2009,1.61,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2010,1.6,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2011,1.55,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2012,1.56,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2013,1.57,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2014,1.52,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2015,1.18,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2016,1.18,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2017,1.26,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2018,1.17,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2019,1.23,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,2020,1.23,p
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Iceland,2000,2.57,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Iceland,2001,2.84,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Iceland,2002,2.82,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Iceland,2003,2.71,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Iceland,2005,2.68,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Iceland,2006,2.85,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Iceland,2007,2.53,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Iceland,2008,2.46,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Iceland,2009,2.6,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Iceland,2011,2.4,be
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Iceland,2013,1.69,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Iceland,2014,1.94,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Iceland,2015,2.18,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Iceland,2016,2.11,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Iceland,2017,2.08,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Iceland,2018,2,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Iceland,2019,2.32,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Iceland,2020,2.47,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2000,1,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2001,1.04,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2002,1.08,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2003,1.06,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2004,1.05,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2005,1.04,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,All sectors,Percentage of gross domestic product (GDP),Italy,2006,1.08,
