"TIME","GEO","UNIT","SECTOR","COFOG99","NA_ITEM","Value"
"2019","Portugal","Percentage of gross domestic product (GDP)","General government","Recreation, culture and religion","Total general government expenditure","0.9"
"2019","Portugal","Percentage of gross domestic product (GDP)","General government","Recreational and sporting services","Total general government expenditure","0.3"
"2019","Portugal","Percentage of gross domestic product (GDP)","General government","Cultural services","Total general government expenditure","0.3"
"2019","Portugal","Percentage of gross domestic product (GDP)","General government","Education","Total general government expenditure","4.5"
"2019","Portugal","Percentage of gross domestic product (GDP)","General government","Tertiary education","Total general government expenditure","0.6"
"2019","Portugal","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","16.9"
"2019","Portugal","Percentage of gross domestic product (GDP)","General government","Sickness and disability","Total general government expenditure","1.3"
"2019","Portugal","Percentage of gross domestic product (GDP)","General government","Old age","Total general government expenditure","11.3"
"2019","Portugal","Percentage of gross domestic product (GDP)","General government","Family and children","Total general government expenditure","1.2"
"2019","Portugal","Percentage of gross domestic product (GDP)","General government","Unemployment","Total general government expenditure","0.6"
"2019","Portugal","Percentage of gross domestic product (GDP)","General government","Housing","Total general government expenditure","0.2"
"2019","Portugal","Percentage of gross domestic product (GDP)","General government","Social exclusion n.e.c.","Total general government expenditure","0.4"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Total","Total general government expenditure","36.3"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","General public services","Total general government expenditure","4.2"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Defence","Total general government expenditure","1.7"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Public order and safety","Total general government expenditure","2.2"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Economic affairs","Total general government expenditure","4.8"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Fuel and energy","Total general government expenditure","0.3"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Transport","Total general government expenditure","2.9"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Environmental protection","Total general government expenditure","0.7"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Housing and community amenities","Total general government expenditure","1.1"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.0"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Medical products, appliances and equipment","Total general government expenditure","1.0"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Outpatient services","Total general government expenditure","0.1"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Hospital services","Total general government expenditure","2.9"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Recreation, culture and religion","Total general government expenditure","1.0"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Recreational and sporting services","Total general government expenditure","0.3"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Cultural services","Total general government expenditure","0.4"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Education","Total general government expenditure","3.6"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Tertiary education","Total general government expenditure","0.8"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","11.8"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Sickness and disability","Total general government expenditure","1.0"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Old age","Total general government expenditure","8.7"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Family and children","Total general government expenditure","1.4"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Unemployment","Total general government expenditure","0.1"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Housing","Total general government expenditure","0.0"
"2019","Romania","Percentage of gross domestic product (GDP)","General government","Social exclusion n.e.c.","Total general government expenditure","0.1"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Total","Total general government expenditure","43.3"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","General public services","Total general government expenditure","5.2"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Defence","Total general government expenditure","1.0"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Public order and safety","Total general government expenditure","1.6"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Economic affairs","Total general government expenditure","4.6"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Fuel and energy","Total general government expenditure","0.2"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Transport","Total general government expenditure","2.5"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Environmental protection","Total general government expenditure","0.6"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Housing and community amenities","Total general government expenditure","0.4"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.7"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Medical products, appliances and equipment","Total general government expenditure","0.9"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Outpatient services","Total general government expenditure","2.0"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Hospital services","Total general government expenditure","3.0"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Recreation, culture and religion","Total general government expenditure","1.4"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Recreational and sporting services","Total general government expenditure","0.3"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Cultural services","Total general government expenditure","0.6"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Education","Total general government expenditure","5.5"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Tertiary education","Total general government expenditure","1.0"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","16.5"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Sickness and disability","Total general government expenditure","2.0"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Old age","Total general government expenditure","9.8"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Family and children","Total general government expenditure","1.8"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Unemployment","Total general government expenditure","0.4"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Housing","Total general government expenditure","0.0"
"2019","Slovenia","Percentage of gross domestic product (GDP)","General government","Social exclusion n.e.c.","Total general government expenditure","0.9"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Total","Total general government expenditure","40.7"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","General public services","Total general government expenditure","5.3"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Defence","Total general government expenditure","1.1"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Public order and safety","Total general government expenditure","2.3"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Economic affairs","Total general government expenditure","5.1"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Fuel and energy","Total general government expenditure","0.6"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Transport","Total general government expenditure","3.8"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Environmental protection","Total general government expenditure","0.8"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Housing and community amenities","Total general government expenditure","0.5"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.7"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Medical products, appliances and equipment","Total general government expenditure","0.9"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Outpatient services","Total general government expenditure","1.5"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Hospital services","Total general government expenditure","2.9"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Recreation, culture and religion","Total general government expenditure","1.2"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Recreational and sporting services","Total general government expenditure","0.2"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Cultural services","Total general government expenditure","0.6"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Education","Total general government expenditure","4.3"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Tertiary education","Total general government expenditure","0.6"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","14.3"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Sickness and disability","Total general government expenditure","3.2"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Old age","Total general government expenditure","7.7"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Family and children","Total general government expenditure","1.1"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Unemployment","Total general government expenditure","0.2"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Housing","Total general government expenditure","0.0"
"2019","Slovakia","Percentage of gross domestic product (GDP)","General government","Social exclusion n.e.c.","Total general government expenditure","0.2"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Total","Total general government expenditure","53.3"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","General public services","Total general government expenditure","8.0"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Defence","Total general government expenditure","1.2"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Public order and safety","Total general government expenditure","1.2"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Economic affairs","Total general government expenditure","4.2"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Fuel and energy","Total general government expenditure","0.1"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Transport","Total general government expenditure","2.2"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Environmental protection","Total general government expenditure","0.2"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Housing and community amenities","Total general government expenditure","0.3"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.1"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Medical products, appliances and equipment","Total general government expenditure","0.7"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Outpatient services","Total general government expenditure","3.2"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Hospital services","Total general government expenditure","3.1"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Recreation, culture and religion","Total general government expenditure","1.5"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Recreational and sporting services","Total general government expenditure","0.6"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Cultural services","Total general government expenditure","0.5"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Education","Total general government expenditure","5.6"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Tertiary education","Total general government expenditure","1.7"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","24.1"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Sickness and disability","Total general government expenditure","3.1"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Old age","Total general government expenditure","13.7"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Family and children","Total general government expenditure","3.0"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Unemployment","Total general government expenditure","1.7"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Housing","Total general government expenditure","0.6"
"2019","Finland","Percentage of gross domestic product (GDP)","General government","Social exclusion n.e.c.","Total general government expenditure","0.9"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Total","Total general government expenditure","49.1"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","General public services","Total general government expenditure","6.9"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Defence","Total general government expenditure","1.2"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Public order and safety","Total general government expenditure","1.3"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Economic affairs","Total general government expenditure","4.4"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Fuel and energy","Total general government expenditure","0.1"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Transport","Total general government expenditure","2.8"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Environmental protection","Total general government expenditure","0.5"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Housing and community amenities","Total general government expenditure","0.7"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.0"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Medical products, appliances and equipment","Total general government expenditure","0.7"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Outpatient services","Total general government expenditure","3.2"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Hospital services","Total general government expenditure","2.5"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Recreation, culture and religion","Total general government expenditure","1.3"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Recreational and sporting services","Total general government expenditure","0.6"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Cultural services","Total general government expenditure","0.5"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Education","Total general government expenditure","6.9"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Tertiary education","Total general government expenditure","1.1"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","19.0"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Sickness and disability","Total general government expenditure","3.6"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Old age","Total general government expenditure","10.4"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Family and children","Total general government expenditure","2.5"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Unemployment","Total general government expenditure","1.1"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Housing","Total general government expenditure","0.3"
"2019","Sweden","Percentage of gross domestic product (GDP)","General government","Social exclusion n.e.c.","Total general government expenditure","1.0"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Total","Total general government expenditure","43.3"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","General public services","Total general government expenditure","7.3"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Defence","Total general government expenditure","0.1"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Public order and safety","Total general government expenditure","1.5"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Economic affairs","Total general government expenditure","4.8"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Fuel and energy","Total general government expenditure","0.1"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Transport","Total general government expenditure","2.8"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Environmental protection","Total general government expenditure","0.6"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Housing and community amenities","Total general government expenditure","0.6"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.7"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Medical products, appliances and equipment","Total general government expenditure","0.5"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Outpatient services","Total general government expenditure","1.8"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Hospital services","Total general government expenditure","5.2"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Recreation, culture and religion","Total general government expenditure","3.1"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Recreational and sporting services","Total general government expenditure","1.5"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Cultural services","Total general government expenditure","1.1"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Education","Total general government expenditure","7.0"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Tertiary education","Total general government expenditure","1.2"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","10.6"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Sickness and disability","Total general government expenditure","3.2"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Old age","Total general government expenditure","3.2"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Family and children","Total general government expenditure","2.2"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Unemployment","Total general government expenditure","0.8"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Housing","Total general government expenditure","0.4"
"2019","Iceland","Percentage of gross domestic product (GDP)","General government","Social exclusion n.e.c.","Total general government expenditure","0.5"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Total","Total general government expenditure","51.6"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","General public services","Total general government expenditure","4.8"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Defence","Total general government expenditure","1.9"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Public order and safety","Total general government expenditure","1.2"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Economic affairs","Total general government expenditure","6.0"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Fuel and energy","Total general government expenditure","0.1"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Transport","Total general government expenditure","4.0"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Environmental protection","Total general government expenditure","0.9"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Housing and community amenities","Total general government expenditure","0.8"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.7"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Medical products, appliances and equipment","Total general government expenditure","0.5"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Outpatient services","Total general government expenditure","2.0"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Hospital services","Total general government expenditure","5.2"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Recreation, culture and religion","Total general government expenditure","1.8"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Recreational and sporting services","Total general government expenditure","0.5"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Cultural services","Total general government expenditure","0.7"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Education","Total general government expenditure","5.6"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Tertiary education","Total general government expenditure","1.2"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","19.7"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Sickness and disability","Total general government expenditure","6.9"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Old age","Total general government expenditure","7.4"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Family and children","Total general government expenditure","3.4"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Unemployment","Total general government expenditure","0.3"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Housing","Total general government expenditure","0.1"
"2019","Norway","Percentage of gross domestic product (GDP)","General government","Social exclusion n.e.c.","Total general government expenditure","0.9"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Total","Total general government expenditure","32.8"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","General public services","Total general government expenditure","4.3"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Defence","Total general government expenditure","0.8"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Public order and safety","Total general government expenditure","1.6"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Economic affairs","Total general government expenditure","3.8"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Fuel and energy","Total general government expenditure","0.3"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Transport","Total general government expenditure","2.5"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Environmental protection","Total general government expenditure","0.6"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Housing and community amenities","Total general government expenditure","0.2"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","2.2"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Medical products, appliances and equipment","Total general government expenditure","0.0"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Outpatient services","Total general government expenditure","0.2"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Hospital services","Total general government expenditure","1.7"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Recreation, culture and religion","Total general government expenditure","1.0"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Recreational and sporting services","Total general government expenditure","0.4"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Cultural services","Total general government expenditure","0.4"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Education","Total general government expenditure","5.5"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Tertiary education","Total general government expenditure","1.2"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","12.9"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Sickness and disability","Total general government expenditure","2.9"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Old age","Total general government expenditure","6.5"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Family and children","Total general government expenditure","0.6"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Unemployment","Total general government expenditure","1.0"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Housing","Total general government expenditure","0.1"
"2019","Switzerland","Percentage of gross domestic product (GDP)","General government","Social exclusion n.e.c.","Total general government expenditure","1.5"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Total","Total general government expenditure","59.2"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","General public services","Total general government expenditure","7.4"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Defence","Total general government expenditure","0.9"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Public order and safety","Total general government expenditure","1.8"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Economic affairs","Total general government expenditure","7.8"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Fuel and energy","Total general government expenditure","0.1"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Transport","Total general government expenditure","3.0"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Environmental protection","Total general government expenditure","1.5"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Housing and community amenities","Total general government expenditure","0.4"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.8"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Medical products, appliances and equipment","Total general government expenditure","0.8"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Outpatient services","Total general government expenditure","3.1"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Hospital services","Total general government expenditure","4.5"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Recreation, culture and religion","Total general government expenditure","1.3"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Recreational and sporting services","Total general government expenditure","0.4"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Cultural services","Total general government expenditure","0.5"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Education","Total general government expenditure","6.6"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Tertiary education","Total general government expenditure","0.9"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","22.7"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Sickness and disability","Total general government expenditure","3.8"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Old age","Total general government expenditure","10.2"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Family and children","Total general government expenditure","2.4"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Unemployment","Total general government expenditure","3.1"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Housing","Total general government expenditure","0.2"
"2020","Belgium","Percentage of gross domestic product (GDP)","General government","Social exclusion n.e.c.","Total general government expenditure","1.2"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Total","Total general government expenditure","41.8"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","General public services","Total general government expenditure","3.5"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Defence","Total general government expenditure","1.5"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Public order and safety","Total general government expenditure","2.7"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Economic affairs","Total general government expenditure","8.5"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Fuel and energy","Total general government expenditure","1.7"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Transport","Total general government expenditure","3.8"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Environmental protection","Total general government expenditure","0.7"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Housing and community amenities","Total general government expenditure","0.9"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.9"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Medical products, appliances and equipment","Total general government expenditure","0.8"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Outpatient services","Total general government expenditure","0.7"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Hospital services","Total general government expenditure","3.8"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Recreation, culture and religion","Total general government expenditure","0.9"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Recreational and sporting services","Total general government expenditure","0.2"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Cultural services","Total general government expenditure","0.5"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Education","Total general government expenditure","4.0"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Tertiary education","Total general government expenditure","0.7"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","13.1"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Sickness and disability","Total general government expenditure","0.6"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Old age","Total general government expenditure","9.5"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Family and children","Total general government expenditure","1.9"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Unemployment","Total general government expenditure","0.6"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Housing","Total general government expenditure","0.1"
"2020","Bulgaria","Percentage of gross domestic product (GDP)","General government","Social exclusion n.e.c.","Total general government expenditure","0.1"
"2020","Czechia","Percentage of gross domestic product (GDP)","General government","Total","Total general government expenditure","47.2"
"2020","Czechia","Percentage of gross domestic product (GDP)","General government","General public services","Total general government expenditure","5.2"
"2020","Czechia","Percentage of gross domestic product (GDP)","General government","Defence","Total general government expenditure","1.0"
"2020","Czechia","Percentage of gross domestic product (GDP)","General government","Public order and safety","Total general government expenditure","2.1"
"2020","Czechia","Percentage of gross domestic product (GDP)","General government","Economic affairs","Total general government expenditure","7.2"
"2020","Czechia","Percentage of gross domestic product (GDP)","General government","Fuel and energy","Total general government expenditure","0.9"
"2020","Czechia","Percentage of gross domestic product (GDP)","General government","Transport","Total general government expenditure","4.1"
"2020","Czechia","Percentage of gross domestic product (GDP)","General government","Environmental protection","Total general government expenditure","0.9"
"2020","Czechia","Percentage of gross domestic product (GDP)","General government","Housing and community amenities","Total general government expenditure","0.7"
"2020","Czechia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","9.2"
"2020","Czechia","Percentage of gross domestic product (GDP)","General government","Medical products, appliances and equipment","Total general government expenditure","0.9"
"2020","Czechia","Percentage of gross domestic product (GDP)","General government","Outpatient services","Total general government expenditure","1.8"
"2020","Czechia","Percentage of gross domestic product (GDP)","General government","Hospital services","Total general government expenditure","4.3"
"2020","Czechia","Percentage of gross domestic product (GDP)","General government","Recreation, culture and religion","Total general government expenditure","1.4"
"2020","Czechia","Percentage of gross domestic product (GDP)","General government","Recreational and sporting services","Total general government expenditure","0.5"
"2020","Czechia","Percentage of gross domestic product (GDP)","General government","Cultural services","Total general government expenditure","0.7"
"2020","Czechia","Percentage of gross domestic product (GDP)","General government","Education","Total general government expenditure","5.1"
"2020","Czechia","Percentage of gross domestic product (GDP)","General government","Tertiary education","Total general government expenditure","0.8"
